,Price,Installment,Description,Location,Bedroom,Bathroom,Carport,Land,Building
15995,"Rp 7,7 Miliar",Cicilan: 32 Jutaan per bulan,Rumah Cantik 2 Lantai Full Furnished Lingkungan Nyaman Siap Huni di Dago Pakar Bandung,"Dago Pakar, Bandung",4,4,2,LT : 400 m²,LB : 310 m²
15996,Rp 2 Miliar,Cicilan: 8 Jutaan per bulan,Rumah Keren 2 Lantai Minimalis Modern Siap Huni di Podomoro Park Cluster Amagriya Eka Bandung,"Podomoro Park Bandung, Bandung",2,2,1,LT : 102 m²,LB : 90 m²
15997,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Nyaman Minimalis Siap Huni di Taman Kopo Indah 2 Tki2 Bandung,"Taman Kopo Indah, Bandung",2,1,1,LT : 108 m²,LB : 80 m²
15998,Rp 38 Miliar,Cicilan: 161 Jutaan per bulan,Dijual Spbu Aktif Lokasi Strategis Bkr Bandung,"BKR, Bandung",1,1,20,LT : 1000 m²,LB : 200 m²
15999,"Rp 1,75 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Nyaman Siap Huni di Kopo Permai 2 Bandung,"Kopo Permai, Bandung",5,2,2,LT : 165 m²,LB : 300 m²
16000,"Rp 3,15 Miliar",Cicilan: 13 Jutaan per bulan,Rumah classic di mekar wangi jalan mekar Raharja ,"Mekar Wangi, Bandung",5,4,2,LT : 150 m²,LB : 168 m²
16001,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,Dijual Rumah Tinggal Di Permata Taman sari  Cisaranten Bandung,"Antapani, Bandung",2,2,1,LT : 99 m²,LB : 55 m²
16002,Rp 7 Miliar,Cicilan: 29 Jutaan per bulan,Rumah Siap Huni Dan Furnished Dengan Row Jalan Besar di Tatar Nayapati Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",4,3,2,LT : 290 m²,LB : 196 m²
16003,"Rp 2,4 Miliar",Cicilan: 10 Jutaan per bulan,Rumah 2 Lantai Bagus Siap Huni di Komplek Griya Bandung,"Bojongsoang, Bandung",8,4,1,LT : 149 m²,LB : 250 m²
16004,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Bagus Minimalis 2 Lantai Siap Huni di Taman Kopo Indah 1 Tki1 Bandung,"Taman Kopo Indah, Bandung",4,2,1,LT : 141 m²,LB : 140 m²
16005,Rp 2 Miliar,Cicilan: 8 Jutaan per bulan,Rumah Bagus Siap Huni Lokasi Strategis Main Road Antapani Bandung,"Antapani, Bandung",5,2,3,LT : 257 m²,LB : 137 m²
16006,"Rp 1,45 Miliar",Cicilan: 6 Jutaan per bulan,Dijual rumah siap huni di TKI,"Taman Kopo Indah, Bandung",2,2,1,LT : 114 m²,LB : 99 m²
16007,"Rp 33,3 Miliar",Cicilan: 141 Jutaan per bulan,"For Sale, Rumah Hitung Tanah Sayap Ciumbuleuit, Murah dibawah nilai Appraisal","Ciumbuleuit, Bandung",2,1,8,LT : 6072 m²,LB : 440 m²
16008,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Dekat Dengan Sman 8 Bandung Dekat Sarana Pendidikan,"Lengkong, Bandung",6,3,2,LT : 245 m²,LB : 185 m²
16009,"Rp 3,15 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Hitung Tanah di Sukaluyu Cikutra Dekat Gedung Date,"Cigadung, Bandung",4,2,1,LT : 269 m²,LB : 180 m²
16010,"Rp 1,5 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Bagus Taman Holis Indah 1,"Holis Cigondewah, Bandung",5,3,0,LT : 162 m²,LB : 200 m²
16011,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Tersedia Dua Unit Rumah Baru di Sariwangi Bandung View 360 Dari Rooftop,"Sariwangi, Bandung",3,2,1,LT : 64 m²,LB : 130 m²
16012,"Rp 1,95 Miliar",Cicilan: 8 Jutaan per bulan,"Rumah 2 Lantai Baru Unfurnished SHM di Margahayu Raya, Bandung","Soekarno Hatta, Bandung",4,3,2,LT : 105 m²,LB : 200 m²
16013,"Rp 11,5 Miliar",Cicilan: 48 Jutaan per bulan,Dijual rumah Main road Buahbatu SHM,"Buah Batu, Bandung",12,3,0,LT : 414 m²,LB : 404 m²
16014,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,"Rumah Tropis Modern 2 Lantai Dengan Kolam Renang SHM di Arcamanik, Bandung","Arcamanik, Bandung",4,4,2,LT : 268 m²,LB : 300 m²
16015,Rp 865 Juta,Cicilan: 3 Jutaan per bulan,Rumah nyaman area sayap Bojongsoang,"Bojongsoang, Bandung",2,1,1,LT : 106 m²,LB : 90 m²
16016,Rp 650 Juta,Cicilan: 2 Jutaan per bulan,Rumah Minimalis Bagus Siap Huni di Bojongsoang Bandung,"Bojongsoang, Bandung",2,1,1,LT : 72 m²,LB : 40 m²
16017,"Rp 47,5 Miliar",Cicilan: 201 Jutaan per bulan,"Di  Rumah Lux Mewah Modern Kokoh Di Pusat Kota Bandung Jl. Citarum Cimanuk Dekat Gasibu Gedung Sate Siap Huni 2 Lt,jarang Ada","Bandung Wetan, Bandung",10,8,7,LT : 1225 m²,LB : 1254 m²
16018,"Rp 4,15 Miliar",Cicilan: 17 Jutaan per bulan,"Rumah 2 Lantai Siap Huni Semi Furnished SHM di Cipaku Indah Setiabudi, Bandung","Setiabudi, Bandung",3,3,2,LT : 204 m²,LB : 170 m²
16019,"Rp 2,75 Miliar",Cicilan: 11 Jutaan per bulan,rumah hook 2 lantai di daerah Bandung Timur,"Margacinta, Bandung",3,4,2,LT : 319 m²,LB : 350 m²
16020,Rp 900 Juta,Cicilan: 3 Jutaan per bulan,Rumah Filla Di Pasir Impun,"Mandalajati, Bandung",3,3,2,LT : 72 m²,LB : 126 m²
16021,"Rp 2,15 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Baru Modern Tahap Bangun 1 Lantai Luas Unfurnished SHM di Kopo Tki,"Taman Kopo Indah, Bandung",4,3,1,LT : 153 m²,LB : 140 m²
16022,Rp 815 Juta,Cicilan: 3 Jutaan per bulan,Tinggal Hitungan Jari Rumah 800 Jutaan Dekat Polban Cihanjuang Sariwangi Ciwaruga,"Bandung Utara, Bandung",3,2,1,LT : 72 m²,LB : 50 m²
16023,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Keren 2 Lantai Minimalis Modern Siap Huni di Pondok Hijau Bandung,"Pondok Hijau, Bandung",3,3,1,LT : 188 m²,LB : 154 m²
16024,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Bagus Minimalis Modern 2 Lantai Lingkungan Nyaman Siap Huni di Pondok Hijau Bandung,"Pondok Hijau, Bandung",3,3,1,LT : 188 m²,LB : 154 m²
16025,Rp 2 Miliar,Cicilan: 8 Jutaan per bulan,"Rumah 2 Lantai Bagus Unfurnished SHM di Parakan Asri Batununggal, Bandung","Batununggal, Bandung",6,5,0,LT : 150 m²,LB : 200 m²
16026,"Rp 3,2 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Bagus 2 Lantai Siap Huni Di Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 100 m²,LB : 120 m²
16027,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Dijual rumah Hook bagus siap huni area Ciganitri. Cocok untuk rumah huni sambil tempat usaha packing barang dan gudang barang.,"Bojongsoang, Bandung",3,2,0,LT : 139 m²,LB : 109 m²
16028,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Keren 2 Lantai Minimalis Modern Lingkungan Nyaman Siap Huni di Pondok Hijau Bandung,"Pondok Hijau, Bandung",3,3,1,LT : 188 m²,LB : 154 m²
16029,"Rp 3,2 Miliar",Cicilan: 13 Jutaan per bulan,"Rumah 2 Lantai Baru Unfurnished SHM di Lengkong, Bandung","Buah Batu, Bandung",5,4,2,LT : 130 m²,LB : 185 m²
16030,"Rp 3,15 Miliar",Cicilan: 13 Jutaan per bulan,"Jual CEPAT Rumah LUAS di Singgasana Pradana MEKARWANGI Bandung
","Bandung Kota, Bandung",3,3,2,LT : 141 m²,LB : 246 m²
16031,"Rp 11,5 Miliar",Cicilan: 48 Jutaan per bulan,Rumah Semi Villa Dengan Private Pool Full Furnish SHM di Citra Green Dago Bandung Utara,"Dago, Bandung",3,4,2,LT : 440 m²,LB : 520 m²
16032,Rp 12 Miliar,Cicilan: 50 Jutaan per bulan,Rumah Lama Di Hegarmanah Sangat Terawat Dekat Komplek Tni Secapa,"Hegarmanah, Bandung",5,3,4,LT : 420 m²,LB : 250 m²
16033,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Bagus Minimalis Modern 2 Lantai Lingkungan Nyaman Siap Huni di Pondok Hijau Bandung,"Pondok Hijau, Bandung",3,3,1,LT : 188 m²,LB : 154 m²
16034,Rp 950 Juta,Cicilan: 4 Jutaan per bulan,Rumah Murah S Huni Komplek Kiara Sari Dekat Samsat Soetta Bandung,"Kiaracondong, Bandung",4,2,1,LT : 97 m²,LB : 120 m²
16035,"Rp 3,45 Miliar",Cicilan: 14 Jutaan per bulan,"Rumah 2 Lantai Furnished Sertifikat Hak Milik di Antapani, Bandung","Antapani, Bandung",4,4,1,LT : 165 m²,LB : 250 m²
16036,Rp 4 Miliar,Cicilan: 16 Jutaan per bulan,"Rumah Modern Baru 2 Lantai SHM di Turangga, Bandung","Turangga, Bandung",5,5,2,LT : 155 m²,LB : 220 m²
16037,"Rp 2,3 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah 2 Lantai Baru SHM Lokasi Terbaik Di Buah Batu Sayap Soekarno Hatta, Bandung","Buah Batu, Bandung",5,4,2,LT : 120 m²,LB : 140 m²
16038,"Rp 2,4 Miliar",Cicilan: 10 Jutaan per bulan,"Rumah Mewah Minimalis 4 Lantai SHM Antapani, Bandung","Antapani, Bandung",7,5,1,LT : 105 m²,LB : 300 m²
16039,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah 2 Lantai Baru SHM di Arcamanik, Cisaranten Kulon, Bandung","Antapani, Bandung",3,3,1,LT : 100 m²,LB : 100 m²
16040,"Rp 2,9 Miliar",Cicilan: 12 Jutaan per bulan,"Rumah 2 Lantai Baru Unfurnished SHM di Setiabudi, Bandung","Setiabudi, Bandung",5,5,1,LT : 232 m²,LB : 300 m²
16041,"Rp 2,25 Miliar",Cicilan: 9 Jutaan per bulan,Rumah 2 Lantai Harga Murah Di Taman Kopo Indah ,"Taman Kopo Indah, Bandung",4,3,3,LT : 240 m²,LB : 310 m²
16042,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,"Rumah Baru Konsep Industrial 2 Lantai SHM di Turangga, Bandung","Turangga, Bandung",4,4,2,LT : 108 m²,LB : 130 m²
16043,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah Baru Luas Lega SHM di Cisaranten Kulon, Bandung","Antapani, Bandung",2,2,1,LT : 150 m²,LB : 100 m²
16044,"Rp 4,8 Miliar",Cicilan: 20 Jutaan per bulan,"Rumah 3 Lantai Baru SHM di Setiabudi, Bandung","Setiabudi, Bandung",5,5,1,LT : 340 m²,LB : 360 m²
16045,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah 2 Lantai Sudah Renovasi Unfurnished SHM di Arcamanik, Bandung","Arcamanik, Bandung",3,2,2,LT : 90 m²,LB : 120 m²
16046,"Rp 6,5 Miliar",Cicilan: 27 Jutaan per bulan,"Rumah Baru Indent Mewah Konsep Marocco Full Furnished SHM di Setiabudi, Bandung","Setiabudi, Bandung",4,4,3,LT : 333 m²,LB : 275 m²
16047,"Rp 2,35 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah 2 Lantai Sudah Renovasi SHM di Turangga, Bandung","Turangga, Bandung",5,4,1,LT : 144 m²,LB : 160 m²
16048,"Rp 2,85 Miliar",Cicilan: 12 Jutaan per bulan,"Rumah 2 Lantai Baru SHM di Turangga, Kota Bandung","Turangga, Bandung",5,4,2,LT : 132 m²,LB : 180 m²
16049,"Rp 1,2 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah Baru Unfurnished SHM di Arcamanik, Bandung","Arcamanik, Bandung",3,2,1,LT : 150 m²,LB : 95 m²
16050,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,"Dijual Cepat Rumah Second Bagus Unfurnish SHM di Setradago, Bandung","Antapani, Bandung",2,1,1,LT : 95 m²,LB : 50 m²
16051,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Murah Siap Huni di Arcamanik Dekat Masjid,"Antapani, Bandung",3,2,2,LT : 209 m²,LB : 133 m²
16052,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,"Rumah 2 Lantai Baru Unfurnished SHM di Sayap Buah Batu Lengkong, Bandung","Buah Batu, Bandung",3,3,1,LT : 76 m²,LB : 110 m²
16053,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah 2 Lantai Baru Unfurnished SHM di Cisaranten, Bandung","Arcamanik, Bandung",4,3,1,LT : 100 m²,LB : 155 m²
16054,"Rp 3,6 Miliar",Cicilan: 15 Jutaan per bulan,Rumah American Classic Di Batununggal ,"Batununggal, Bandung",3,4,1,LT : 216 m²,LB : 202 m²
16055,Rp 750 Juta,Cicilan: 3 Jutaan per bulan,"Rumah Baru Mungil Modern Kekinian SHM di Cisaranten Kulon, Bandung","Arcamanik, Bandung",2,2,1,LT : 90 m²,LB : 55 m²
16056,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,"Rumah 2 Lantai Konsep Tropis Asri Full Furnished SHM di Arcamanik, Bandung","Arcamanik, Bandung",5,4,2,LT : 182 m²,LB : 325 m²
16057,Rp 425 Juta,Cicilan: 1 Jutaan per bulan,Rumah 1 1/4 Lantai.di Griya Bandung Indah,"Soekarno Hatta, Bandung",2,1,1,LT : 80 m²,LB : 60 m²
16058,Rp 375 Juta,Cicilan: 1 Jutaan per bulan,"Jual Rumah Ekonomis Di Tanimulya, Cimahi.","Cimahi, Bandung",2,1,1,LT : 60 m²,LB : 60 m²
16059,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Bagus 2 Lantai Minimalis Siap Huni di Taman Kopo Indah 1 Tki1 Bandung,"Taman Kopo Indah, Bandung",4,2,1,LT : 141 m²,LB : 140 m²
16060,Rp 495 Juta,Cicilan: 2 Jutaan per bulan,Diskon Harga Rumah Minimalis Di Taman Cibaduyut Indah Tci 1,"Cibaduyut, Bandung",2,1,1,LT : 60 m²,LB : 50 m²
16061,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,Jl Margacinta,"Margacinta, Bandung",5,5,2,LT : 168 m²,LB : 170 m²
16062,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Bagus 2 Lantai Minimalis Siap Huni di Taman Kopo Indah 1 Tki1 Bandung,"Taman Kopo Indah, Bandung",4,2,1,LT : 141 m²,LB : 140 m²
16063,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,Rumah cantik dan baru dua lantai siap huni harga di bawah 1 M di sayap Jl Margacinta,"Margacinta, Bandung",3,2,5,LT : 82 m²,LB : 120 m²
16064,Rp 25 Miliar,Cicilan: 105 Jutaan per bulan,RUMAH DAN CAFE Pondok Hijau Setiabudi Ciwaruga Bandung,"Parongpong, Bandung",2,3,0,LT : 1043 m²,LB : 800 m²
16065,"Rp 5,5 Miliar",Cicilan: 23 Jutaan per bulan,rumah mewah homey di bandung,"Pasteur, Bandung",5,4,0,LT : 280 m²,LB : 350 m²
16066,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,"RUMAH JEPANG ALA DAGO BANDUNG, tinggal 1 unit terakhir dijual","Dago, Bandung",4,2,2,LT : 100 m²,LB : 130 m²
16067,"Rp 13,5 Miliar",Cicilan: 57 Jutaan per bulan,Rumah Asri Strategis Pusat Kota Bandung Area Riau Dekat Mall Ibcc,"Riau, Bandung",9,5,3,LT : 732 m²,LB : 450 m²
16068,"Rp 3,15 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Hitung Tanah di Sukaluyu Cikutra Dekat Gedung Sate,"Dago, Bandung",4,2,1,LT : 269 m²,LB : 180 m²
16069,Rp 950 Juta,Cicilan: 4 Jutaan per bulan,Rumah Baru Minimalis Siap Huni Di Margahayu Raya,"Margahayu, Bandung",2,1,1,LT : 72 m²,LB : 60 m²
16070,"Rp 12,5 Miliar",Cicilan: 52 Jutaan per bulan,"Turun Harga, Bu, Rumah Kost Aktif 42 Kamar, Strategis Sayap Dago","Bandung Utara, Bandung",42,42,0,LT : 530 m²,LB : 1562 m²
16071,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,Jl margacinta,"Margacinta, Bandung",2,1,1,LT : 85 m²,LB : 60 m²
16072,"Rp 1,7 Miliar",Cicilan: 7 Jutaan per bulan,Rumah Nyaman Di Salendro Timur,"Turangga, Bandung",3,2,1,LT : 126 m²,LB : 70 m²
16073,"Rp 1,05 Miliar",Cicilan: 4 Jutaan per bulan,rumah sayap Margacinta harga 1M an,"Margacinta, Bandung",4,4,1,LT : 94 m²,LB : 120 m²
16074,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Minimalis Siap Huni Margahayu Raya Buah Batu Bandung,"Soekarno Hatta, Bandung",3,2,1,LT : 130 m²,LB : 100 m²
16075,"Rp 3,18 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Baru Cluster Genova 9X15 Type Premium Di Summarecon Bandung,"Summarecon Bandung, Bandung",4,3,2,LT : 132 m²,LB : 142 m²
16076,"Rp 1,3 Miliar",Cicilan: 5 Jutaan per bulan,Rumah One Gete Sytem Area Cipta Graha Gunung Batu Cimahi Bandung Selatan,"Gunung Batu, Bandung",2,3,1,LT : 140 m²,LB : 120 m²
16077,"Rp 1,25 Miliar",Cicilan: 5 Jutaan per bulan,"Rumah Murah Siap Huni di Bentang Asri, Turangga","Turangga, Bandung",2,2,1,LT : 126 m²,LB : 120 m²
16078,Rp 68 Miliar,Cicilan: 288 Jutaan per bulan,Rumah Usaha Pom Bensin Area Suci Dekat Ke Jalan Tol Bandung Kota,"Suci, Bandung",1,2,33,LT : 2209 m²,LB : 130 m²
16079,"Rp 1,7 Miliar",Cicilan: 7 Jutaan per bulan,"Rumah Asri Di Sukamenak Indah, Akses Jalan 2 Mobil","Margahayu, Bandung",5,3,0,LT : 160 m²,LB : 200 m²
16080,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Arcamanik,"Arcamanik, Bandung",3,2,2,LT : 230 m²,LB : 250 m²
16081,Rp 5 Miliar,Cicilan: 21 Jutaan per bulan,"Rumah Dago Bandung, Baru Full Furnished","Sayap Dago, Bandung",4,5,0,LT : 191 m²,LB : 252 m²
16082,Rp 3 Miliar,Cicilan: 12 Jutaan per bulan,"Rumah Pondok Hijau, Bandung Semi Furnished","Pondok Hijau, Bandung",5,5,2,LT : 300 m²,LB : 300 m²
16083,Rp 5 Miliar,Cicilan: 21 Jutaan per bulan,"Rumah Bojongsoang, Bandung Lokasi Mainroad","Bojongsoang, Bandung",2,1,0,LT : 679 m²,LB : 500 m²
16084,Rp 11 Miliar,Cicilan: 46 Jutaan per bulan,"Rumah Dago Asri, Bandung Lokasi Strategis Hitung Tanah","Dago, Bandung",5,4,1,LT : 500 m²,LB : 350 m²
16085,"Rp 5,3 Miliar",Cicilan: 22 Jutaan per bulan,Rumah Nilapadmi Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",5,5,0,LT : 290 m²,LB : 265 m²
16086,Rp 26 Miliar,Cicilan: 110 Jutaan per bulan,"Rumah Dago, Bandung Lokasi Prestigious","Dago, Bandung",6,6,2,LT : 600 m²,LB : 500 m²
16087,Rp 52 Miliar,Cicilan: 220 Jutaan per bulan,"Rumah Dago, Bandung Lokasi Sangat Strategis","Dago, Bandung",3,2,0,LT : 1300 m²,LB : 600 m²
16088,"Rp 2,25 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah Pondok Hijau, Bandung Cluster Tulip","Pondok Hijau, Bandung",3,3,0,LT : 119 m²,LB : 150 m²
16089,"Rp 2,6 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Summarecon Cluster Genova With New Design,"Summarecon Bandung, Bandung",3,2,0,LT : 120 m²,LB : 105 m²
16090,"Rp 7,5 Miliar",Cicilan: 31 Jutaan per bulan,"Rumah Batununggal Indah Bandung, Minimalis","Batununggal, Bandung",4,4,2,LT : 300 m²,LB : 400 m²
16091,"Rp 7,5 Miliar",Cicilan: 31 Jutaan per bulan,"Rumah Batununggal Indah, Bandung Furnished","Batununggal, Bandung",4,4,2,LT : 390 m²,LB : 354 m²
16092,"Rp 6,5 Miliar",Cicilan: 27 Jutaan per bulan,"Rumah Batununggal Indah Bandung, Full Furnished","Batununggal, Bandung",5,3,1,LT : 375 m²,LB : 400 m²
16093,Rp 8 Miliar,Cicilan: 33 Jutaan per bulan,"Rumah Kost Ciumbuleuit Rancabulan, Bandung","Ciumbuleuit, Bandung",22,8,2,LT : 590 m²,LB : 800 m²
16094,"Rp 4,7 Miliar",Cicilan: 19 Jutaan per bulan,"Rumah Singgasana Pradana Bandung, ","Singgasana, Bandung",3,3,0,LT : 298 m²,LB : 200 m²
16095,Rp 25 Miliar,Cicilan: 105 Jutaan per bulan,Rumah Ciumbuleuit Bandung. Bangunan Tua,"Ciumbuleuit, Bandung",3,2,3,LT : 1000 m²,LB : 350 m²
16096,"Rp 10,5 Miliar",Cicilan: 44 Jutaan per bulan,Rumah Riau Bandung Lokasi Pusat Kota,"Riau, Bandung",5,3,2,LT : 315 m²,LB : 192 m²
16097,Rp 17 Miliar,Cicilan: 72 Jutaan per bulan,"Rumah Dago, Bandung Kawasan Premium ","Sayap Dago, Bandung",14,4,2,LT : 483 m²,LB : 260 m²
16098,"Rp 29,1 Miliar",Cicilan: 123 Jutaan per bulan,"Rumah Jl Dr.rajiman Pasteur Bandung, Hitung Tanah ","Cipaganti, Bandung",3,4,0,LT : 1324 m²,LB : 380 m²
16099,Rp 5 Miliar,Cicilan: 21 Jutaan per bulan,"Rumah Hegarmanah Bandung, Classic Style","Hegarmanah, Bandung",7,4,1,LT : 312 m²,LB : 210 m²
16100,Rp 3 Miliar,Cicilan: 12 Jutaan per bulan,Rumah Kota Baru Parahyangan Bagus Siap Huni,"Kota Baru Parahyangan, Bandung",4,2,0,LT : 136 m²,LB : 250 m²
16101,"Rp 3,4 Miliar",Cicilan: 14 Jutaan per bulan,"Rumah Pondok Hijau, Bandung Bangunan Baru Siap Huni","Pondok Hijau, Bandung",3,3,0,LT : 182 m²,LB : 235 m²
16102,"Rp 3,5 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Summarecon Bandung Cluster Chyntia Type Corner,"Summarecon Bandung, Bandung",3,3,0,LT : 178 m²,LB : 160 m²
16103,"Rp 7,5 Miliar",Cicilan: 31 Jutaan per bulan,Rumah Budisari Setiabudi Siap Huni Semi Furnished,"Setiabudi, Bandung",3,2,2,LT : 688 m²,LB : 450 m²
16104,"Rp 8,8 Miliar",Cicilan: 37 Jutaan per bulan,"Rumah Batununggal, Bandung Cluster Favorite","Batununggal, Bandung",4,4,2,LT : 375 m²,LB : 400 m²
16105,"Rp 53,8 Miliar",Cicilan: 228 Jutaan per bulan,"Rumah Dago Bandung, Siap Huni Cocok Untuk Rumah Tinggal","Sayap Dago, Bandung",8,4,0,LT : 1538 m²,LB : 600 m²
16106,Rp 5 Miliar,Cicilan: 21 Jutaan per bulan,"Rumah Kost Otista, Bandung Kota Aktif Siap Huni","Otista, Bandung",33,32,0,LT : 434 m²,LB : 800 m²
16107,Rp 39 Miliar,Cicilan: 165 Jutaan per bulan,"Rumah Kost Ciumbuleuit, Bandung Fasilitas Apartemen","Ciumbuleuit, Bandung",99,99,8,LT : 1600 m²,LB : 1400 m²
16108,"Rp 7,5 Miliar",Cicilan: 31 Jutaan per bulan,Rumah Braga Pusat Kota Bandung,"Braga, Bandung",5,1,3,LT : 313 m²,LB : 175 m²
16109,Rp 13 Miliar,Cicilan: 55 Jutaan per bulan,"Rumah Jl Sunda Bandung, Pusat Kota Hanya Hitung Tanah","Asia Afrika, Bandung",3,2,2,LT : 475 m²,LB : 250 m²
16110,"Rp 12,5 Miliar",Cicilan: 52 Jutaan per bulan,"Rumah Budi Asih Setiabudi, Bandung Hitung Tanah ","Setiabudi, Bandung",3,4,4,LT : 510 m²,LB : 480 m²
16111,"Rp 3,7 Miliar",Cicilan: 15 Jutaan per bulan,"Rumah Budisari Setiabudi, Bandung Siap Huni","Setiabudi, Bandung",3,1,2,LT : 340 m²,LB : 220 m²
16112,Rp 17 Miliar,Cicilan: 72 Jutaan per bulan,"Rumah Riau Bandung, Cocok Untuk Kantor Cafe","Riau, Bandung",12,5,0,LT : 461 m²,LB : 400 m²
16113,"Rp 3,2 Miliar",Cicilan: 13 Jutaan per bulan,"Rumah Otista Bandung, Kost Aktif Siap Huni","Otista, Bandung",18,4,0,LT : 188 m²,LB : 350 m²
16114,"Rp 2,5 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Batununggal Dibawah Pasaran,"Batununggal, Bandung",4,4,0,LT : 200 m²,LB : 208 m²
16115,Rp 7 Miliar,Cicilan: 29 Jutaan per bulan,"Rumah Bale Pakuan Ciumbuleuit, Bandung Bagus","Ciumbuleuit, Bandung",3,2,0,LT : 183 m²,LB : 330 m²
16116,"Rp 2,45 Miliar",Cicilan: 10 Jutaan per bulan,"Rumah Buahbatu Bandung, Minimalis Modern","Buah Batu, Bandung",4,3,0,LT : 120 m²,LB : 200 m²
16117,"Rp 7,5 Miliar",Cicilan: 31 Jutaan per bulan,"Rumah Setrasirna, Sukasari Bandung","Setra Sari, Bandung",5,7,2,LT : 498 m²,LB : 300 m²
16118,"Rp 3,35 Miliar",Cicilan: 14 Jutaan per bulan,"Rumah Singgasana Bandung, Bagus Siap Huni","Singgasana, Bandung",3,2,1,LT : 200 m²,LB : 170 m²
16119,Rp 28 Miliar,Cicilan: 118 Jutaan per bulan,"Rumah Riau, Bandung Bangunan Belanda Hitung Tanah","Riau, Bandung",3,3,0,LT : 659 m²,LB : 190 m²
16120,Rp 20 Miliar,Cicilan: 84 Jutaan per bulan,Rumah Kost Aktif Cihampelas Bandung Hanya Hitung Tanah Ex Hotel ,"Cihampelas, Bandung",31,31,2,LT : 500 m²,LB : 900 m²
16121,"Rp 30,8 Miliar",Cicilan: 130 Jutaan per bulan,"Rumah Supratman Mainroad, Bandung Classic Style","Supratman, Bandung",8,6,3,LT : 884 m²,LB : 546 m²
16122,"Rp 12,5 Miliar",Cicilan: 52 Jutaan per bulan,"Rumah Batununggal, Bandung Cluster Molek Lokasi Prime","Batununggal, Bandung",8,8,2,LT : 650 m²,LB : 850 m²
16123,Rp 14 Miliar,Cicilan: 59 Jutaan per bulan,Rumah Supratman Cocok Untuk Rumah Tinggal Usaha,"Supratman, Bandung",3,2,1,LT : 423 m²,LB : 120 m²
16124,"Rp 4,5 Miliar",Cicilan: 19 Jutaan per bulan,Rumah Summarecon Bandung Cluster Btari Siap Huni,"Summarecon Bandung, Bandung",3,2,0,LT : 162 m²,LB : 250 m²
16125,"Rp 4,5 Miliar",Cicilan: 19 Jutaan per bulan,"Rumah Lipi Ciumbuleuit Bandung, Dalam Komplek Bagus ","Ciumbuleuit, Bandung",4,4,0,LT : 270 m²,LB : 400 m²
16126,"Rp 3,7 Miliar",Cicilan: 15 Jutaan per bulan,"Rumah Bandung Utara, Modern Minimalis Siap Huni","Pondok Hijau, Bandung",4,3,0,LT : 150 m²,LB : 201 m²
