,Price,Installment,Description,Location,Bedroom,Bathroom,Carport,Land,Building
13435,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,2,1,LT : 156 m²,LB : 130 m²
13436,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,2,1,LT : 99 m²,LB : 110 m²
13437,Rp 1 Miliar,Cicilan: 3 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,2,1,LT : 144 m²,LB : 140 m²
13438,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Bandung Timur, Bandung",3,2,0,LT : 160 m²,LB : 300 m²
13439,"Rp 2,3 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Buah Batu, Bandung",7,2,1,LT : 123 m²,LB : 106 m²
13440,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",2,1,1,LT : 112 m²,LB : 80 m²
13441,Rp 735 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Arcamanik, Bandung",2,1,0,LT : 108 m²,LB : 50 m²
13442,Rp 18 Miliar,Cicilan: 69 Jutaan per bulan,No Data,"Pasir Koja, Bandung",7,6,6,LT : 900 m²,LB : 2000 m²
13443,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Kopo, Bandung",2,2,1,LT : 139 m²,LB : 100 m²
13444,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Cipedes, Bandung",3,2,1,LT : 98 m²,LB : 140 m²
13445,Rp 550 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Rancasari, Bandung",2,1,0,LT : 60 m²,LB : 100 m²
13446,Rp 720 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Bojongsoang, Bandung",4,2,0,LT : 60 m²,LB : 125 m²
13447,"Rp 8,5 Miliar",Cicilan: 32 Jutaan per bulan,No Data,"Dago, Bandung",5,6,2,LT : 350 m²,LB : 300 m²
13448,Rp 725 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cihanjuang, Bandung",3,2,1,LT : 139 m²,LB : 155 m²
13449,"Rp 1,15 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",3,1,1,LT : 102 m²,LB : 70 m²
13450,Rp 698 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cilengkrang, Bandung",2,2,0,LT : 70 m²,LB : 60 m²
13451,Rp 780 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Antapani, Bandung",2,1,1,LT : 68 m²,LB : 40 m²
13452,Rp 750 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Astanaanyar, Bandung",2,1,0,LT : 64 m²,LB : 96 m²
13453,Rp 650 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Ciwastra, Bandung",2,1,1,LT : 93 m²,LB : 70 m²
13454,"Rp 4,5 Miliar",Cicilan: 17 Jutaan per bulan,No Data,"Dago, Bandung",20,14,5,LT : 343 m²,LB : 300 m²
13455,Rp 12 Miliar,Cicilan: 46 Jutaan per bulan,No Data,"Sayap Dago, Bandung",4,2,4,LT : 480 m²,LB : 550 m²
13456,Rp 5 Miliar,Cicilan: 19 Jutaan per bulan,No Data,"Geger Kalong, Bandung",5,3,3,LT : 400 m²,LB : 280 m²
13457,Rp 375 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Gede Bage, Bandung",3,2,1,LT : 60 m²,LB : 45 m²
13458,Rp 695 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Antapani, Bandung",4,2,1,LT : 72 m²,LB : 132 m²
13459,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Batununggal, Bandung",3,2,2,LT : 126 m²,LB : 160 m²
13460,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Margahayu, Bandung",2,2,2,LT : 144 m²,LB : 100 m²
13461,"Rp 5,48 Miliar",Cicilan: 21 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,4,1,LT : 301 m²,LB : 238 m²
13462,"Rp 1,17 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Cimenyan, Bandung",3,2,1,LT : 74 m²,LB : 110 m²
13463,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Kopo, Bandung",3,2,0,LT : 108 m²,LB : 101 m²
13464,Rp 260 Juta,Cicilan: 998 Ribuan per bulan,No Data,"Arjasari, Bandung",2,1,0,LT : 70 m²,LB : 30 m²
13465,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Sariwangi, Bandung",5,3,2,LT : 194 m²,LB : 220 m²
13466,Rp 945 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Arcamanik, Bandung",3,2,1,LT : 115 m²,LB : 100 m²
13467,"Rp 11,5 Miliar",Cicilan: 44 Jutaan per bulan,No Data,"Cibaduyut, Bandung",4,5,2,LT : 400 m²,LB : 600 m²
13468,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Pajajaran, Bandung",3,3,2,LT : 152 m²,LB : 152 m²
13469,Rp 3 Miliar,Cicilan: 11 Jutaan per bulan,No Data,"Dago, Bandung",3,3,1,LT : 225 m²,LB : 350 m²
13470,Rp 725 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Dago, Bandung",3,2,0,LT : 100 m²,LB : 90 m²
13471,"Rp 1,05 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Margahayu, Bandung",3,2,1,LT : 100 m²,LB : 180 m²
13472,Rp 27 Miliar,Cicilan: 103 Jutaan per bulan,No Data,"Cipaganti, Bandung",4,4,4,LT : 799 m²,LB : 800 m²
13473,Rp 454 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Cimenyan, Bandung",1,1,1,LT : 82 m²,LB : 36 m²
13474,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Sukajadi, Bandung",3,4,2,LT : 128 m²,LB : 210 m²
13475,Rp 7 Miliar,Cicilan: 26 Jutaan per bulan,No Data,"Lembang, Bandung",12,8,0,LT : 1000 m²,LB : 650 m²
13476,"Rp 1,55 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Cimenyan, Bandung",2,2,2,LT : 132 m²,LB : 90 m²
13477,"Rp 4,1 Miliar",Cicilan: 15 Jutaan per bulan,No Data,"Sudirman, Bandung",3,1,3,LT : 536 m²,LB : 330 m²
13478,Rp 11 Miliar,Cicilan: 42 Jutaan per bulan,No Data,"Pasteur, Bandung",8,7,1,LT : 372 m²,LB : 500 m²
13479,"Rp 9,7 Miliar",Cicilan: 37 Jutaan per bulan,No Data,"Sudirman, Bandung",4,1,0,LT : 405 m²,LB : 254 m²
13480,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Cibaduyut, Bandung",4,2,4,LT : 180 m²,LB : 120 m²
13481,Rp 11 Miliar,Cicilan: 42 Jutaan per bulan,No Data,"Sukajadi, Bandung",8,7,1,LT : 372 m²,LB : 500 m²
13482,"Rp 5,5 Miliar",Cicilan: 21 Jutaan per bulan,No Data,"Sudirman, Bandung",4,2,0,LT : 205 m²,LB : 200 m²
13483,Rp 815 Juta,Cicilan: 3 Jutaan per bulan,No Data,No Data,2,1,1,LT : 103 m²,LB : 65 m²
13484,"Rp 2,95 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Bojongloa Kidul, Bandung",3,3,0,LT : 141 m²,LB : 246 m²
13485,"Rp 9,7 Miliar",Cicilan: 37 Jutaan per bulan,No Data,"Supratman, Bandung",4,1,2,LT : 405 m²,LB : 254 m²
13486,Rp 580 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Rancasari, Bandung",2,1,1,LT : 110 m²,LB : 45 m²
13487,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Bandung Kidul, Bandung",3,2,0,LT : 126 m²,LB : 190 m²
13488,Rp 290 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Arjasari, Bandung",2,1,0,LT : 70 m²,LB : 30 m²
13489,Rp 400 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Kopo, Bandung",3,2,0,LT : 169 m²,LB : 169 m²
13490,Rp 750 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Rancasari, Bandung",3,2,1,LT : 80 m²,LB : 145 m²
13491,"Rp 2,4 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Soekarno Hatta, Bandung",4,4,1,LT : 180 m²,LB : 215 m²
13492,"Rp 7,7 Miliar",Cicilan: 29 Jutaan per bulan,No Data,"Kopo, Bandung",3,4,4,LT : 320 m²,LB : 250 m²
13493,Rp 650 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Leuwi Panjang, Bandung",3,1,0,LT : 84 m²,LB : 140 m²
13494,"Rp 19,8 Miliar",Cicilan: 76 Jutaan per bulan,No Data,"Pajajaran, Bandung",3,5,0,LT : 458 m²,LB : 410 m²
13495,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Turangga, Bandung",2,1,1,LT : 72 m²,LB : 60 m²
13496,"Rp 1,17 Miliar",Cicilan: 4 Jutaan per bulan,No Data,No Data,3,2,2,LT : 136 m²,LB : 100 m²
13497,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Turangga, Bandung",3,3,0,LT : 130 m²,LB : 108 m²
13498,"Rp 1,25 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Arcamanik, Bandung",3,2,1,LT : 90 m²,LB : 90 m²
13499,Rp 550 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cimahi, Bandung",2,2,2,LT : 78 m²,LB : 80 m²
13500,Rp 685 Juta,Cicilan: 2 Jutaan per bulan,No Data,No Data,2,1,1,LT : 72 m²,LB : 55 m²
13501,"Rp 1,26 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Arcamanik, Bandung",4,4,1,LT : 120 m²,LB : 155 m²
13502,Rp 925 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Buah Batu, Bandung",3,3,1,LT : 128 m²,LB : 100 m²
13503,Rp 695 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Antapani, Bandung",2,1,1,LT : 90 m²,LB : 60 m²
13504,Rp 650 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Buah Batu, Bandung",2,1,1,LT : 90 m²,LB : 70 m²
13505,"Rp 6,5 Miliar",Cicilan: 24 Jutaan per bulan,No Data,"Cileunyi, Bandung",7,6,0,LT : 2000 m²,LB : 600 m²
13506,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Buah Batu, Bandung",7,6,0,LT : 500 m²,LB : 650 m²
13507,"Rp 1,47 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Geger Kalong, Bandung",4,3,1,LT : 100 m²,LB : 185 m²
13508,Rp 775 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Arcamanik, Bandung",3,2,1,LT : 110 m²,LB : 140 m²
13509,Rp 400 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Katapang, Bandung",2,1,1,LT : 71 m²,LB : 40 m²
13510,"Rp 1,97 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",5,3,3,LT : 161 m²,LB : 239 m²
13511,Rp 1 Miliar,Cicilan: 3 Jutaan per bulan,No Data,"Margaasih, Bandung",3,2,1,LT : 148 m²,LB : 110 m²
13512,"Rp 13,9 Miliar",Cicilan: 53 Jutaan per bulan,No Data,"Setiabudi, Bandung",3,3,4,LT : 530 m²,LB : 450 m²
13513,Rp 7 Miliar,Cicilan: 26 Jutaan per bulan,No Data,"Pasteur, Bandung",3,3,0,LT : 352 m²,LB : 300 m²
13514,"Rp 2,85 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Turangga, Bandung",4,3,0,LT : 132 m²,LB : 180 m²
13515,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Soekarno Hatta, Bandung",4,3,0,LT : 128 m²,LB : 85 m²
13516,"Rp 3,25 Miliar",Cicilan: 12 Jutaan per bulan,No Data,"Mekar Wangi, Bandung",2,2,1,LT : 180 m²,LB : 146 m²
13517,"Rp 1,39 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Antapani, Bandung",3,2,0,LT : 90 m²,LB : 106 m²
13518,"Rp 1,9 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Cigadung, Bandung",3,2,1,LT : 98 m²,LB : 142 m²
13519,"Rp 13,5 Miliar",Cicilan: 51 Jutaan per bulan,No Data,"Bandung Kota, Bandung",5,4,1,LT : 600 m²,LB : 257 m²
13520,"Rp 5,37 Miliar",Cicilan: 20 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",3,3,1,LT : 245 m²,LB : 300 m²
13521,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",3,2,0,LT : 162 m²,LB : 125 m²
13522,"Rp 8,8 Miliar",Cicilan: 33 Jutaan per bulan,No Data,"Setiabudi, Bandung",5,4,6,LT : 616 m²,LB : 300 m²
13523,Rp 775 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Antapani, Bandung",3,2,1,LT : 110 m²,LB : 140 m²
13524,"Rp 6,5 Miliar",Cicilan: 24 Jutaan per bulan,No Data,"BKR, Bandung",6,5,6,LT : 519 m²,LB : 320 m²
13525,"Rp 1,79 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Bojongsoang, Bandung",3,3,3,LT : 108 m²,LB : 160 m²
13526,"Rp 1,95 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",4,3,2,LT : 114 m²,LB : 162 m²
13527,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Batununggal, Bandung",3,2,1,LT : 126 m²,LB : 190 m²
13528,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Turangga, Bandung",4,3,2,LT : 120 m²,LB : 145 m²
13529,Rp 39 Miliar,Cicilan: 149 Jutaan per bulan,No Data,"Sayap Dago, Bandung",4,6,10,LT : 1221 m²,LB : 1200 m²
13530,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,No Data,"Bandung Kota, Bandung",3,1,2,LT : 242 m²,LB : 168 m²
13531,"Rp 2,95 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Geger Kalong, Bandung",2,2,1,LT : 308 m²,LB : 180 m²
13532,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Pasteur, Bandung",4,3,2,LT : 158 m²,LB : 200 m²
13533,Rp 23 Miliar,Cicilan: 88 Jutaan per bulan,No Data,"Bandung Selatan, Bandung",3,3,1,LT : 112 m²,LB : 132 m²
13534,"Rp 1,9 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",3,3,2,LT : 112 m²,LB : 167 m²
13535,Rp 3 Miliar,Cicilan: 11 Jutaan per bulan,No Data,"Lengkong, Bandung",3,3,1,LT : 213 m²,LB : 185 m²
13536,Rp 19 Miliar,Cicilan: 72 Jutaan per bulan,No Data,"Hegarmanah, Bandung",10,6,1,LT : 612 m²,LB : 420 m²
13537,Rp 725 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Dago, Bandung",3,2,0,LT : 100 m²,LB : 90 m²
13538,"Rp 2,76 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Padalarang, Bandung",3,2,2,LT : 126 m²,LB : 105 m²
13539,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",3,3,1,LT : 90 m²,LB : 120 m²
13540,Rp 30 Miliar,Cicilan: 115 Jutaan per bulan,No Data,"Ciumbuleuit, Bandung",6,3,0,LT : 1280 m²,LB : 750 m²
13541,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Bandung Kota, Bandung",3,3,0,LT : 135 m²,LB : 144 m²
13542,"Rp 1,75 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Bandung Kota, Bandung",4,2,0,LT : 150 m²,LB : 148 m²
13543,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Cibeunying, Bandung",3,2,2,LT : 151 m²,LB : 148 m²
13544,"Rp 5,9 Miliar",Cicilan: 22 Jutaan per bulan,No Data,"Setiabudi, Bandung",3,3,1,LT : 3247 m²,LB : 200 m²
13545,"Rp 27,7 Miliar",Cicilan: 106 Jutaan per bulan,No Data,"Dago, Bandung",7,4,1,LT : 748 m²,LB : 650 m²
13546,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Buah Batu, Bandung",3,3,2,LT : 144 m²,LB : 100 m²
13547,"Rp 2,55 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Antapani, Bandung",2,1,2,LT : 378 m²,LB : 70 m²
13548,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Turangga, Bandung",4,2,1,LT : 220 m²,LB : 190 m²
13549,"Rp 11,5 Miliar",Cicilan: 44 Jutaan per bulan,No Data,"Turangga, Bandung",19,19,8,LT : 307 m²,LB : 625 m²
13550,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Antapani, Bandung",5,2,1,LT : 120 m²,LB : 140 m²
13551,Rp 975 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",2,1,1,LT : 90 m²,LB : 75 m²
13552,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Geger Kalong, Bandung",4,3,2,LT : 108 m²,LB : 120 m²
13553,"Rp 1,25 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Bojongsoang, Bandung",2,2,1,LT : 105 m²,LB : 120 m²
13554,"Rp 3,1 Miliar",Cicilan: 11 Jutaan per bulan,No Data,"Kiaracondong, Bandung",5,5,3,LT : 290 m²,LB : 423 m²
13555,"Rp 1,55 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Bandung Kota, Bandung",4,3,1,LT : 151 m²,LB : 148 m²
13556,Rp 7 Miliar,Cicilan: 26 Jutaan per bulan,No Data,"Pasteur, Bandung",5,3,1,LT : 455 m²,LB : 350 m²
13557,"Rp 8,74 Miliar",Cicilan: 33 Jutaan per bulan,No Data,"Riau, Bandung",3,1,5,LT : 437 m²,LB : 300 m²
13558,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Cigadung, Bandung",4,2,1,LT : 138 m²,LB : 160 m²
13559,"Rp 4,3 Miliar",Cicilan: 16 Jutaan per bulan,No Data,"Bojongloa Kidul, Bandung",4,4,2,LT : 200 m²,LB : 235 m²
13560,"Rp 12,9 Miliar",Cicilan: 49 Jutaan per bulan,No Data,"Ciumbuleuit, Bandung",4,4,4,LT : 760 m²,LB : 738 m²
13561,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Bojongsoang, Bandung",2,2,1,LT : 80 m²,LB : 120 m²
13562,"Rp 7,5 Miliar",Cicilan: 28 Jutaan per bulan,No Data,"Setra Murni, Bandung",5,7,0,LT : 498 m²,LB : 300 m²
13563,"Rp 4,3 Miliar",Cicilan: 16 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,3,1,LT : 260 m²,LB : 145 m²
13564,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Bandung Kota, Bandung",4,3,1,LT : 145 m²,LB : 140 m²
13565,Rp 794 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Arcamanik, Bandung",3,2,0,LT : 98 m²,LB : 78 m²
13566,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Antapani, Bandung",4,3,2,LT : 145 m²,LB : 140 m²
13567,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Cijerah, Bandung",3,2,0,LT : 150 m²,LB : 200 m²
13568,Rp 900 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",3,1,0,LT : 94 m²,LB : 70 m²
13569,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Bandung Kidul, Bandung",3,2,2,LT : 126 m²,LB : 160 m²
13570,"Rp 3,65 Miliar",Cicilan: 14 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,3,2,LT : 162 m²,LB : 193 m²
13571,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Antapani, Bandung",3,2,1,LT : 168 m²,LB : 200 m²
13572,Rp 23 Miliar,Cicilan: 88 Jutaan per bulan,No Data,"Bandung Wetan, Bandung",7,4,12,LT : 745 m²,LB : 280 m²
13573,Rp 650 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Padalarang, Bandung",3,1,0,LT : 84 m²,LB : 50 m²
13574,"Rp 6,5 Miliar",Cicilan: 24 Jutaan per bulan,No Data,"Cicendo, Bandung",6,3,0,LT : 574 m²,LB : 353 m²
13575,"Rp 2,6 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Buah Batu, Bandung",6,3,3,LT : 200 m²,LB : 250 m²
13576,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Cileunyi, Bandung",3,1,1,LT : 123 m²,LB : 120 m²
13577,Rp 165 Juta,Cicilan: 633 Ribuan per bulan,No Data,"Rancamanyar, Bandung",2,1,1,LT : 50 m²,LB : 30 m²
13578,"Rp 2,3 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Buah Batu, Bandung",4,3,2,LT : 105 m²,LB : 200 m²
13579,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Cinambo, Bandung",3,2,1,LT : 144 m²,LB : 110 m²
13580,"Rp 5,4 Miliar",Cicilan: 20 Jutaan per bulan,No Data,"Astanaanyar, Bandung",4,4,0,LT : 404 m²,LB : 300 m²
13581,Rp 4 Miliar,Cicilan: 15 Jutaan per bulan,No Data,"Bandung Utara, Bandung",3,3,2,LT : 320 m²,LB : 200 m²
13582,Rp 699 Juta,Cicilan: 2 Jutaan per bulan,No Data,"Cileunyi, Bandung",2,1,1,LT : 84 m²,LB : 70 m²
13583,"Rp 3,25 Miliar",Cicilan: 12 Jutaan per bulan,No Data,"Regol, Bandung",4,2,1,LT : 210 m²,LB : 235 m²
13584,Rp 300 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Cileunyi, Bandung",1,1,0,LT : 84 m²,LB : 45 m²
13585,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,No Data,"Arcamanik, Bandung",3,2,1,LT : 144 m²,LB : 110 m²
13586,"Rp 5,05 Miliar",Cicilan: 19 Jutaan per bulan,No Data,"Muara, Bandung",3,3,4,LT : 209 m²,LB : 270 m²
13587,Rp 985 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",2,1,1,LT : 90 m²,LB : 68 m²
13588,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",4,1,1,LT : 111 m²,LB : 130 m²
13589,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",4,1,0,LT : 111 m²,LB : 130 m²
13590,"Rp 6,75 Miliar",Cicilan: 25 Jutaan per bulan,No Data,"BKR, Bandung",6,3,0,LT : 348 m²,LB : 192 m²
13591,"Rp 12,2 Miliar",Cicilan: 46 Jutaan per bulan,No Data,"Riau, Bandung",7,3,1,LT : 435 m²,LB : 357 m²
13592,"Rp 4,5 Miliar",Cicilan: 17 Jutaan per bulan,No Data,"BKR, Bandung",3,3,2,LT : 544 m²,LB : 270 m²
13593,"Rp 13,5 Miliar",Cicilan: 51 Jutaan per bulan,No Data,"BKR, Bandung",6,5,2,LT : 519 m²,LB : 320 m²
13594,Rp 15 Miliar,Cicilan: 57 Jutaan per bulan,No Data,"Riau, Bandung",4,2,3,LT : 566 m²,LB : 350 m²
13595,"Rp 3,3 Miliar",Cicilan: 12 Jutaan per bulan,No Data,"BKR, Bandung",6,4,1,LT : 204 m²,LB : 350 m²
13596,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,No Data,"Mekar Wangi, Bandung",3,2,0,LT : 150 m²,LB : 180 m²
13597,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,No Data,"BKR, Bandung",3,4,0,LT : 185 m²,LB : 250 m²
13598,Rp 370 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Ujungberung, Bandung",1,1,1,LT : 70 m²,LB : 50 m²
13599,"Rp 6,45 Miliar",Cicilan: 24 Jutaan per bulan,No Data,"BKR, Bandung",8,4,1,LT : 719 m²,LB : 422 m²
13600,"Rp 2,25 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"BKR, Bandung",3,3,0,LT : 149 m²,LB : 169 m²
13601,Rp 900 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Ujungberung, Bandung",4,2,1,LT : 303 m²,LB : 280 m²
13602,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",6,3,1,LT : 162 m²,LB : 200 m²
13603,"Rp 5,5 Miliar",Cicilan: 21 Jutaan per bulan,No Data,"Setra Sari, Bandung",4,4,1,LT : 194 m²,LB : 260 m²
13604,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",4,4,1,LT : 153 m²,LB : 260 m²
13605,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Antapani, Bandung",3,2,2,LT : 168 m²,LB : 100 m²
13606,"Rp 1,95 Miliar",Cicilan: 7 Jutaan per bulan,No Data,"Regol, Bandung",3,3,2,LT : 108 m²,LB : 120 m²
13607,"Rp 1,75 Miliar",Cicilan: 6 Jutaan per bulan,No Data,"Pasir Kaliki, Bandung",4,2,1,LT : 162 m²,LB : 100 m²
13608,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Cijerah, Bandung",4,1,1,LT : 121 m²,LB : 240 m²
13609,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,No Data,"Podomoro Park Bandung, Bandung",2,3,0,LT : 90 m²,LB : 94 m²
13610,Rp 625 Juta,Cicilan: 2 Jutaan per bulan,No Data,"panyileukan, Bandung",2,1,0,LT : 68 m²,LB : 58 m²
13611,"Rp 3,68 Miliar",Cicilan: 14 Jutaan per bulan,No Data,"Kota Baru Parahyangan, Bandung",4,3,2,LT : 189 m²,LB : 170 m²
13612,Rp 600 Juta,Cicilan: 2 Jutaan per bulan,No Data,No Data,2,1,1,LT : 96 m²,LB : 53 m²
13613,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Arcamanik, Bandung",2,1,1,LT : 90 m²,LB : 69 m²
13614,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,No Data,"Bandung Kota, Bandung",3,2,1,LT : 72 m²,LB : 60 m²
13615,Rp 460 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Bojongsoang, Bandung",2,1,1,LT : 72 m²,LB : 36 m²
13616,Rp 460 Juta,Cicilan: 1 Jutaan per bulan,No Data,"Bojongsoang, Bandung",2,1,1,LT : 72 m²,LB : 36 m²
13617,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,No Data,"Baleendah, Bandung",3,3,1,LT : 72 m²,LB : 120 m²
13618,"Rp 2,15 Miliar",Cicilan: 8 Jutaan per bulan,No Data,"Taman Kopo Indah, Bandung",3,2,1,LT : 153 m²,LB : 140 m²
