,Price,Installment,Description,Location,Bedroom,Bathroom,Carport,Land,Building
1649,Rp 990 Juta,Cicilan: 3 Jutaan per bulan,Rumah Siap Huni Bebas Banjir Taman Holis Indah Bandung,"Taman Kopo Indah, Bandung",4,2,0,LT : 102 m²,LB : 160 m²
1650,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Siap Pakai Bebas Banjir Sayap Taman Kopo Indah Bandung,"Taman Kopo Indah, Bandung",4,3,1,LT : 153 m²,LB : 300 m²
1651,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Baru Bebas Banjir Sayap Taman Kopo Indah Bandung,"Taman Kopo Indah, Bandung",3,3,1,LT : 150 m²,LB : 220 m²
1652,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,Rumah Baru Renovasi Siap Pakai Mainroad Taman Holis Indah Bandung,"Taman Kopo Indah, Bandung",4,2,0,LT : 275 m²,LB : 350 m²
1653,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,Rumah+ruang Usaha Bebas Banjir Taman Holis Indah Bandung,"Taman Kopo Indah, Bandung",3,3,0,LT : 170 m²,LB : 250 m²
1654,"Rp 5,25 Miliar",Cicilan: 20 Jutaan per bulan,Rumah Lux Desain Modern Nyaman Di Setrasari Sukahaji Bandung ,"Sukahaji, Bandung",5,5,1,LT : 325 m²,LB : 400 m²
1655,Rp 863 Juta,Cicilan: 3 Jutaan per bulan,Rumah Baru Modern Minimalis Taman Kopo Indah Bandung,"Taman Kopo Indah, Bandung",2,1,1,LT : 76 m²,LB : 38 m²
1656,"Rp 1,95 Miliar",Cicilan: 7 Jutaan per bulan,Rumah 1 Lantai Siap Pakai Bebas Banjir Taman Kopo Indah Bandung,"Taman Kopo Indah, Bandung",3,2,1,LT : 170 m²,LB : 170 m²
1657,"Rp 1,35 Miliar",Cicilan: 5 Jutaan per bulan,Dijual Rumah Nyaman Siap Huni Di Komplek Graha Hijau Kopo Bandung,"Kopo, Bandung",3,2,1,LT : 129 m²,LB : 220 m²
1658,"Rp 1,2 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Di Jual Di Kiara Sari Asri Buah Batu Kota Bandung,"Buah Batu, Bandung",4,2,2,LT : 100 m²,LB : 130 m²
1659,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Siap Pakai 2 Lantai Bebas Banjir Taman Kopo Indah Bandung,"Taman Kopo Indah, Bandung",3,4,3,LT : 170 m²,LB : 240 m²
1660,Rp 899 Juta,Cicilan: 3 Jutaan per bulan,Rumah Inden Modern Minimalis 1 Lantai Taman Kopo Indah Bandung,"Taman Kopo Indah, Bandung",2,1,0,LT : 76 m²,LB : 41 m²
1661,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Murah Bagus Sejuk Nyaman di Ligar Dago Bandung ,"Dago, Bandung",5,3,1,LT : 207 m²,LB : 230 m²
1662,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,"Termurah, Rumah Lebar 9 Meter Taman Kopo Indah 1, Bandung","Taman Kopo Indah, Bandung",3,2,1,LT : 95 m²,LB : 120 m²
1663,"Rp 1,49 Miliar",Cicilan: 5 Jutaan per bulan,Banggakan Keluargamu.. Rumah Nyaman Kopo Permai Nego Sampe Jadi Yu Kita Survey,"Kopo Permai, Bandung",3,2,0,LT : 140 m²,LB : 150 m²
1664,Rp 5 Miliar,Cicilan: 19 Jutaan per bulan,Rumah Mewah Bebas Banjir Taman Holis Indah Bandung,"Taman Kopo Indah, Bandung",4,3,2,LT : 405 m²,LB : 350 m²
1665,"Rp 3,6 Miliar",Cicilan: 13 Jutaan per bulan,Rumah 2 Lantai Mainroad Siap Pakai Sayap Taman Kopo Indah Bandung,"Taman Kopo Indah, Bandung",4,2,2,LT : 300 m²,LB : 400 m²
1666,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Bagus Terawat Siap Huni Di Taman Kopo Indah 3 Bandung,"Taman Kopo Indah, Bandung",2,1,0,LT : 135 m²,LB : 70 m²
1667,"Rp 2,25 Miliar",Cicilan: 8 Jutaan per bulan,Dijual Rumah Bagus Di Kota Baru Parahyangan Cluster Simakirana,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 120 m²,LB : 90 m²
1668,"Rp 2,29 Miliar",Cicilan: 8 Jutaan per bulan,DIJUAL RUMAH MINIMALIS MODERN Siap Huni Setiabudi Kota Bandung,"Setiabudi, Bandung",3,3,1,LT : 120 m²,LB : 145 m²
1669,"Rp 1,27 Miliar",Cicilan: 4 Jutaan per bulan,Murah Batununggal Indah Siap Huni Pn,"Batununggal, Bandung",2,1,1,LT : 84 m²,LB : 70 m²
1670,Rp 425 Juta,Cicilan: 1 Jutaan per bulan,"Rumah 2 Lantai Bagus Unfurnished SHM di Permata Biru Cibiru, Bandung","Cibiru, Bandung",3,2,1,LT : 60 m²,LB : 80 m²
1671,"Rp 1,95 Miliar",Cicilan: 7 Jutaan per bulan,Rumah 2 Lantai di Taman Kopo Indah 2 Bandung,"Taman Kopo Indah, Bandung",3,2,0,LT : 180 m²,LB : 200 m²
1672,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,Jual Cepat Villa Full Furnished Di Kawasan Villa Trinity Lembang Bandung ,"Setiabudi, Bandung",3,2,1,LT : 117 m²,LB : 170 m²
1673,"Rp 2,6 Miliar",Cicilan: 9 Jutaan per bulan,Dijual Rumah Termurah Strategis Komp Cipta Graha Pasteur Bandung,"Pasteur, Bandung",4,3,1,LT : 325 m²,LB : 160 m²
1674,Rp 5 Miliar,Cicilan: 19 Jutaan per bulan,Rumah Murah Gegerkalong Dekat Kampus Unpas Setiabudi Kota Bandung,"Geger Kalong, Bandung",8,3,3,LT : 400 m²,LB : 200 m²
1675,Rp 590 Juta,Cicilan: 2 Jutaan per bulan,"Rumah Bagus Shm Minimalis Modern Area Kampus Upi Cibiru,bandung","Cibiru, Bandung",2,1,1,LT : 98 m²,LB : 50 m²
1676,Rp 3 Miliar,Cicilan: 11 Jutaan per bulan,"Di Jual Rumah Kost Cikutra Full JarangAda Furnished Bagus SHM - Sertifikat Hak Milik di Cikutra, Cikutra","Cikutra, Bandung",22,19,5,LT : 200 m²,LB : 320 m²
1677,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,"Turun Harga Dijual Rumah Bagus, Turun Harga Antapani Bandung","Antapani, Bandung",3,2,3,LT : 256 m²,LB : 212 m²
1678,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,"Rumah 2 Lantai Bagus SHM di Batununggal Indah, Bandung","Batununggal, Bandung",6,4,1,LT : 180 m²,LB : 205 m²
1679,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah Siap Huni Kawasan Elite Di Podomoro Park, Bandung","Podomoro Park Bandung, Bandung",2,1,1,LT : 84 m²,LB : 40 m²
1680,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Lokasi Strategis Dekat Sport Jabar Arcamanik,"Arcamanik, Bandung",5,4,2,LT : 336 m²,LB : 200 m²
1681,Rp 798 Juta,Cicilan: 3 Jutaan per bulan,Rumah Rasa Villa Sejuk di Perumahan Lembang Cihideung Parongpong,"Lembang, Bandung",2,1,2,LT : 120 m²,LB : 38 m²
1682,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,Rumah 2 Lantai Siap Huni Di Sayap Buahbatu ,"Buah Batu, Bandung",7,3,1,LT : 254 m²,LB : 400 m²
1683,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,Jual Rumah Istana Pasteur Regency Dekat Akses Tol Pasteur,"Pasteur, Bandung",4,4,0,LT : 120 m²,LB : 156 m²
1684,Rp 265 Juta,Cicilan: 1 Jutaan per bulan,Rumah Bagus Unfurnished SHM di Bumi Orange Dkt Upi Uin Cibiru Bandung,"Cibiru, Bandung",1,1,1,LT : 60 m²,LB : 50 m²
1685,Rp 297 Juta,Cicilan: 1 Jutaan per bulan,Promo Rumah Murah SHM di dkt Cileunyi Rancaekek Cicalengka Nagreg,"Bandung Kota, Bandung",2,1,1,LT : 66 m²,LB : 30 m²
1686,"Rp 1,39 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Bagus Super Nyaman Minimalis Dan Modern di Antapani ,"Antapani, Bandung",3,2,2,LT : 90 m²,LB : 106 m²
1687,Rp 985 Juta,Cicilan: 3 Jutaan per bulan,Rumah Lama Harga Menarik Komplek Megabrata,"Buah Batu, Bandung",4,2,1,LT : 180 m²,LB : 166 m²
1688,Rp 725 Juta,Cicilan: 2 Jutaan per bulan,Cepat Rumah 2lt Termurah Di Cluster Margahayu Raya Bandung,"Buah Batu, Bandung",3,2,1,LT : 83 m²,LB : 100 m²
1689,"Rp 3,95 Miliar",Cicilan: 15 Jutaan per bulan,"Harus Segera Diambil Alih, Rumah Nyaman Di Kawasan Kota Baru Parahyangan, Bandung","Kota Baru Parahyangan, Bandung",4,3,1,LT : 168 m²,LB : 193 m²
1690,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,"Rumah 2 Lantai Dekat Metro Mall Cluster Margahayu Soet,bandung","Bandung Kota, Bandung",4,4,1,LT : 109 m²,LB : 140 m²
1691,"Rp 1,95 Miliar",Cicilan: 7 Jutaan per bulan,Dijual Rumah Polo Air Arcamanik Endah,"Arcamanik, Bandung",3,2,3,LT : 208 m²,LB : 82 m²
1692,Rp 30 Miliar,Cicilan: 115 Jutaan per bulan,"Hotel Airy, Sky Garden 50 Kmr Tdr Furnish, Buah Batu Bandung Jual Murah ","Buah Batu, Bandung",50,50,6,LT : 1000 m²,LB : 1500 m²
1693,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,"Rumah 2 Lantai SHM Siap Huni Di Gunung Batu Pasteur,Kota Bandung","Pasteur, Bandung",4,2,1,LT : 250 m²,LB : 153 m²
1694,"Rp 4,25 Miliar",Cicilan: 16 Jutaan per bulan,Dijual Rumah Lux Furnished Di Setra Duta Pasteur,"Setra Duta, Bandung",4,3,3,LT : 176 m²,LB : 250 m²
1695,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,Rumah Lama Murah Dan Bagus di Pasteur Bandung ,"Pasteur, Bandung",4,3,1,LT : 510 m²,LB : 200 m²
1696,"Rp 3,5 Miliar",Cicilan: 13 Jutaan per bulan,Termurah Rumah Bagus SHM Bougenville Area Antapani Bandung Kota,"Antapani, Bandung",6,4,2,LT : 315 m²,LB : 225 m²
1697,"Rp 9,45 Miliar",Cicilan: 36 Jutaan per bulan,Rumah Dijual Bagus Siap Huni di Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",4,5,4,LT : 707 m²,LB : 360 m²
1698,"Rp 3,85 Miliar",Cicilan: 14 Jutaan per bulan,Rumah Bagus Dan Legalitas Shm di Mekar Wangi,"Mekar Wangi, Bandung",4,4,0,LT : 139 m²,LB : 208 m²
1699,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah 2 Lantai Baru Unfurnished SHM di Setiabudi, Bandung","Setiabudi, Bandung",4,4,2,LT : 177 m²,LB : 250 m²
1700,Rp 850 Juta,Cicilan: 3 Jutaan per bulan,"Rumah di Kompleks Cluster Darul Ulum Ciganitri, Bandung","Bojongsoang, Bandung",3,2,1,LT : 94 m²,LB : 110 m²
1701,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,DIJUAL RUMAH MURAH Terusan Buah Batu Kota Bandung,"Terusan Buah Batu, Bandung",5,4,1,LT : 135 m²,LB : 200 m²
1702,"Rp 6,25 Miliar",Cicilan: 24 Jutaan per bulan,Dijual Murah Rumah Sayap Dago Bandung Bandung,"Dago, Bandung",8,5,1,LT : 654 m²,LB : 800 m²
1703,"Rp 3,9 Miliar",Cicilan: 14 Jutaan per bulan,Dijual Rumah Murah Di Pusat Kota Syp Turangga Bandung ,"Turangga, Bandung",5,2,0,LT : 354 m²,LB : 190 m²
1704,"Rp 2,1 Miliar",Cicilan: 8 Jutaan per bulan,"Jual Cepat Rumah 2 Lantai Siap Huni Turangga,kota Bandung","Turangga, Bandung",4,2,1,LT : 140 m²,LB : 198 m²
1705,"Rp 4,99 Miliar",Cicilan: 19 Jutaan per bulan,Rumah Baru 2 Lantai di Batununggal Indah Lokasi Strategis,"Batununggal, Bandung",4,4,2,LT : 220 m²,LB : 295 m²
1706,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,MEWAH Rumah Villa 2 lantai Fasilitas Jogging Track di lembang Cidadap,"Lembang, Bandung",4,4,2,LT : 298 m²,LB : 300 m²
1707,"Rp 2,9 Miliar",Cicilan: 11 Jutaan per bulan,Rumah Dijual Cantik Dan Bagus di Kbp Tatar Jingganagara,"Kota Baru Parahyangan, Bandung",3,3,0,LT : 144 m²,LB : 180 m²
1708,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,Jual Rumah Minimalis Tki 5 Sangat Terawat & Bagus,"Taman Kopo Indah, Bandung",2,2,1,LT : 126 m²,LB : 70 m²
1709,Rp 10 Miliar,Cicilan: 38 Jutaan per bulan,Rumah Terawat Nyaman Bagus di Cipaganti Dekat Dago,"Dago, Bandung",6,6,2,LT : 328 m²,LB : 400 m²
1710,Rp 33 Miliar,Cicilan: 126 Jutaan per bulan,Dijual Rumah Luas Furnished Pusat Kota Sayap Riau,"Riau, Bandung",7,7,4,LT : 600 m²,LB : 800 m²
1711,"Rp 4,8 Miliar",Cicilan: 18 Jutaan per bulan,"Rumah 3 Lantai Baru SHM di Setiabudi, Bandung","Setiabudi, Bandung",5,5,1,LT : 340 m²,LB : 360 m²
1712,Rp 550 Juta,Cicilan: 2 Jutaan per bulan,Rumah Siap Huni Di Cisaranten Arcamanik ,"Arcamanik, Bandung",3,1,1,LT : 94 m²,LB : 85 m²
1713,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,2 Unit Rumah Sayap Moch Toha Bandung,"Moch Toha, Bandung",3,2,2,LT : 111 m²,LB : 185 m²
1714,Rp 950 Juta,Cicilan: 3 Jutaan per bulan,"Jual Cepat Rumah Murah Hitung Tanah Saja Komplek Cisaranten B Arcamanik Dkt Griya Arcamanik,tanah Luas Murah Jarang Ada ","Arcamanik, Bandung",3,1,1,LT : 232 m²,LB : 122 m²
1715,Rp 875 Juta,Cicilan: 3 Jutaan per bulan,"Dijual Rumah SHM Bagus 2 Lantai Area Arcamanik, Bandung Timur","Arcamanik, Bandung",3,2,1,LT : 60 m²,LB : 100 m²
1716,"Rp 1,4 Miliar",Cicilan: 5 Jutaan per bulan,Dijual Rumah Baru Furnished Tki V,"Bandung Selatan, Bandung",2,2,0,LT : 60 m²,LB : 72 m²
1717,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Bagus Siap Huni di Gumuruh Turangga Bandung,"Turangga, Bandung",5,4,1,LT : 149 m²,LB : 236 m²
1718,"Rp 1,85 Miliar",Cicilan: 7 Jutaan per bulan,Dijual Rumah Baru Luxury Murah di Margahayu Raya Bandung,"Margahayu, Bandung",4,3,2,LT : 148 m²,LB : 182 m²
1719,Rp 800 Juta,Cicilan: 3 Jutaan per bulan,Rumah Baru Minimalis Murah di Podomoro Park Bandung,"Podomoro Park Bandung, Bandung",2,1,1,LT : 31 m²,LB : 60 m²
1720,"Rp 5,5 Miliar",Cicilan: 21 Jutaan per bulan,Dijual Rumah Cantik Asri di Setra Sari Bandung,"Setra Sari, Bandung",3,2,3,LT : 489 m²,LB : 350 m²
1721,"Rp 30,4 Miliar",Cicilan: 116 Jutaan per bulan,Rumah Tua Hitung Tanah Saja di Mainroad Pasir Koja Bandung,"Pasir Koja, Bandung",4,3,10,LT : 1152 m²,LB : 300 m²
1722,Rp 3 Miliar,Cicilan: 11 Jutaan per bulan,"Rumah Dijual Nyaman Siap Huni di Batununggal Indah, Bandung","Batununggal, Bandung",5,4,0,LT : 200 m²,LB : 220 m²
1723,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,Rumah 2 Lantai Di Summarecon Gede Bage Bandung,"Summarecon Bandung, Bandung",2,2,0,LT : 77 m²,LB : 71 m²
1724,"Rp 2,75 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Baru Posisi Strategis di Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 157 m²,LB : 99 m²
1725,Rp 1 Miliar,Cicilan: 3 Jutaan per bulan,Rumah Siap Huni Harga Termurah Margawangi Buah Batu,"Buah Batu, Bandung",4,2,1,LT : 152 m²,LB : 140 m²
1726,"Rp 2,85 Miliar",Cicilan: 10 Jutaan per bulan,Kota Baru Parahyangan Dijual Rumah Hoek Asri Luas  Di Jalan Utama Sumba Kbp Bandung,"Kota Baru Parahyangan, Bandung",3,2,0,LT : 192 m²,LB : 84 m²
1727,"Rp 2,39 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah Bagus Semi Furnished di Kota Baru Parahyangan, Bandung","Kota Baru Parahyangan, Bandung",3,2,2,LT : 126 m²,LB : 120 m²
1728,"Rp 1,49 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Baru Hadap Barat Siap Huni Di Jl Kopo Permai 3 Bandung,"Dayeuhkolot, Bandung",3,2,0,LT : 141 m²,LB : 150 m²
1729,"Rp 3,3 Miliar",Cicilan: 12 Jutaan per bulan,Rumah Bagus Terawat di Turangga Buah Batu,"Turangga, Bandung",8,4,1,LT : 290 m²,LB : 317 m²
1730,"Rp 1,69 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Minimalis Siap Huni Di Taman Kopo Indah 5 Bandung,"Taman Kopo Indah, Bandung",2,1,0,LT : 96 m²,LB : 72 m²
1731,"Rp 1,7 Miliar",Cicilan: 6 Jutaan per bulan,Rumah Hadap Timur SHM Siap Huni Di Taman Kopo Indah 5 Bandung,"Taman Kopo Indah, Bandung",2,1,0,LT : 114 m²,LB : 110 m²
1732,"Rp 1,39 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Baru Minimalis Modern SHM Di Jl Kopo Permai 1 Bandung,"Dayeuhkolot, Bandung",3,2,0,LT : 108 m²,LB : 170 m²
1733,"Rp 2,25 Miliar",Cicilan: 8 Jutaan per bulan,Rumah 2 Lantai Baru Unfurnished SHM di Kembar Tengah Sayap Bkr Regol Bandung,"BKR, Bandung",4,3,1,LT : 107 m²,LB : 160 m²
1734,"Rp 7,8 Miliar",Cicilan: 29 Jutaan per bulan,Batununggal Indah,"Dayeuhkolot, Bandung",5,5,2,LT : 400 m²,LB : 450 m²
1735,"Rp 1,5 Miliar",Cicilan: 5 Jutaan per bulan,Jual Rumah Siap Huni di Taman Kopo Indah 3 Bandung,"Taman Kopo Indah, Bandung",2,1,3,LT : 187 m²,LB : 60 m²
1736,"Rp 4,2 Miliar",Cicilan: 16 Jutaan per bulan,Rumah Minimalis di Perum Mitra Dago Parahyangan,"Dago, Bandung",3,3,1,LT : 216 m²,LB : 120 m²
1737,"Rp 6,9 Miliar",Cicilan: 26 Jutaan per bulan,Rumah Setraduta Terawat Siap Pakai Luas Tanah 357m2,"Setra Duta, Bandung",5,3,2,LT : 357 m²,LB : 306 m²
1738,Rp 12 Miliar,Cicilan: 46 Jutaan per bulan,"Dijual Rumah Mewah 2 Lantai Terawat Komplek Batununggal,bandung","Batununggal, Bandung",8,6,1,LT : 650 m²,LB : 850 m²
1739,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,Dijual Rumah Baru DiSetraduta Siap Huni Modern Minimalis,"Setra Duta, Bandung",4,3,2,LT : 94 m²,LB : 235 m²
1740,Rp 245 Juta,Cicilan: 941 Ribuan per bulan,Rumah Termurah Di Bandung Dekat Telkom University,"Bojongsoang, Bandung",2,1,1,LT : 70 m²,LB : 45 m²
1741,"Rp 4,8 Miliar",Cicilan: 18 Jutaan per bulan,Rumah Siap Huni Di Komplek Batununggal Indah,"Batununggal, Bandung",5,3,1,LT : 260 m²,LB : 305 m²
1742,"Rp 4,5 Miliar",Cicilan: 17 Jutaan per bulan,Rumah Cantik Terawat Kolam Renang Kawasan Dago Resort Bandung,"Dago, Bandung",3,4,2,LT : 160 m²,LB : 250 m²
1743,"Rp 3,2 Miliar",Cicilan: 12 Jutaan per bulan,JARANG ADA RUMAH DENGAN KONSEP VILLA BALI DI KBP,"Kota Baru Parahyangan, Bandung",3,2,1,LT : 100 m²,LB : 120 m²
1744,"Rp 1,1 Miliar",Cicilan: 4 Jutaan per bulan,Rumah Bagus Area Margacinta Buah Batu Bandung,"Margacinta, Bandung",4,3,1,LT : 195 m²,LB : 200 m²
1745,Rp 350 Juta,Cicilan: 1 Jutaan per bulan,Rumah Baru Murah Promo Cash Di Ujung Berung Nasution Kota Bandung,"Ujungberung, Bandung",2,1,0,LT : 60 m²,LB : 40 m²
1746,"Rp 1,49 Miliar",Cicilan: 5 Jutaan per bulan,Rumah Baru Renovasi 1 Lantai Di Kopo Permai Cibaduyut Bandung SHM,"Kopo Permai, Bandung",3,2,0,LT : 141 m²,LB : 150 m²
1747,Rp 26 Miliar,Cicilan: 99 Jutaan per bulan,Rumah Bangunan Heritage di Sayap Riau Bandung,"Riau, Bandung",2,2,0,LT : 659 m²,LB : 250 m²
1748,Rp 1 Miliar,Cicilan: 3 Jutaan per bulan,Rumah Bagus 2 Lantai Siap Huni di Antapani,"Antapani, Bandung",4,2,1,LT : 96 m²,LB : 108 m²
1749,"Rp 1,55 Miliar",Cicilan: 5 Jutaan per bulan,Rumah 1 Lantai SHM Mainroad Di Jalan Sumber Sari Kota Bandung,"Babakanciparay, Bandung",3,2,0,LT : 132 m²,LB : 100 m²
1750,Rp 7 Miliar,Cicilan: 26 Jutaan per bulan,Rumah Luxury Modern di Taman Millenium Pasteur Bandung,"Pasteur, Bandung",6,4,3,LT : 220 m²,LB : 500 m²
1751,"Rp 2,45 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah 2 Lantai Baru Unfurnished SHM di Cijagra Buah Batu, Bandung","Buah Batu, Bandung",4,3,2,LT : 120 m²,LB : 140 m²
1752,"Rp 2,75 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Bagus SHM Siap Huni Di Kota Baru Parahyangan,"Kota Baru Parahyangan, Bandung",3,1,0,LT : 162 m²,LB : 125 m²
1753,Rp 3 Miliar,Cicilan: 11 Jutaan per bulan,"Rumah Minimalis Kolam Renang Di Kota Baru Parahyangan, Bandung","Kota Baru Parahyangan, Bandung",4,2,0,LT : 136 m²,LB : 180 m²
1754,"Rp 3,7 Miliar",Cicilan: 14 Jutaan per bulan,"Rumah Baru 2 Lantai Di Kota Baru Parahyangan, Bandung","Kota Baru Parahyangan, Bandung",4,3,0,LT : 162 m²,LB : 217 m²
1755,"Rp 1,8 Miliar",Cicilan: 6 Jutaan per bulan,"Sale Siap Huni Dekat Griya Sayap Sukanagara Area Antapani,bandung","Antapani, Bandung",4,3,1,LT : 120 m²,LB : 200 m²
1756,"Rp 9,8 Miliar",Cicilan: 37 Jutaan per bulan,Rumah Bagus 2lantai Komplek Mitra Dago Area Antapani Kota Bandung,"Antapani, Bandung",6,6,5,LT : 494 m²,LB : 600 m²
1757,Rp 3 Miliar,Cicilan: 11 Jutaan per bulan,"Rumah 1,5lantai Loc Terbaik Investasi Area Antapani Kota Bandung ","Antapani, Bandung",3,2,2,LT : 140 m²,LB : 100 m²
1758,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah 2 Lantai SHM Di Kota Baru Parahyangan, Bandung","Kota Baru Parahyangan, Bandung",5,1,0,LT : 162 m²,LB : 220 m²
1759,"Rp 2,65 Miliar",Cicilan: 10 Jutaan per bulan,Dijual Rumah Siap Huni Di Summarecon Gede Bage Kota Bandung,"Summarecon Bandung, Bandung",4,2,1,LT : 105 m²,LB : 104 m²
1760,Rp 2 Miliar,Cicilan: 7 Jutaan per bulan,"Rumah Siap Huni Furnished Dalam Cluster Area Antapani,bandung","Antapani, Bandung",4,2,1,LT : 84 m²,LB : 96 m²
1761,"Rp 2,5 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah Hitung Tanah Cocok Untuk Usaha Dekat Antapani,bandung","Antapani, Bandung",1,1,14,LT : 322 m²,LB : 75 m²
1762,Rp 990 Juta,Cicilan: 3 Jutaan per bulan,Dijual Rumah 2 Lantai Siap Huni Komplek Tanjungsari Area Antapani,"Antapani, Bandung",3,2,1,LT : 80 m²,LB : 82 m²
1763,"Rp 1,6 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah 1,5 Lantai Siap Huni Favorit Komplek Setra Dago Antapani","Antapani, Bandung",3,2,2,LT : 132 m²,LB : 130 m²
1764,"Rp 1,05 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah 2 Lantai Shm Area Dekat Gasmin Antapani,bandung","Antapani, Bandung",3,3,1,LT : 74 m²,LB : 110 m²
1765,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah Nyaman 2 Lantai Siap Huni Dekat Griya Arcamanik,bandung","Bandung Kota, Bandung",4,4,1,LT : 119 m²,LB : 155 m²
1766,"Rp 2,7 Miliar",Cicilan: 10 Jutaan per bulan,Rumah Siap Huni Strategis Turangga Dekat Pusat Kota Bandung,"Turangga, Bandung",5,5,1,LT : 135 m²,LB : 225 m²
1767,"Rp 1,65 Miliar",Cicilan: 6 Jutaan per bulan,"Rumah Full Furnished Pesona Bali Dekat Stt Telkom,bojongsoang","Buah Batu, Bandung",3,2,1,LT : 120 m²,LB : 90 m²
1768,"Rp 4,1 Miliar",Cicilan: 15 Jutaan per bulan,"Rumah Villa Full Furnished Kolam Renang Resort Dago Pakar,Bandung ","Dago, Bandung",4,3,2,LT : 220 m²,LB : 175 m²
1769,"Rp 2,6 Miliar",Cicilan: 9 Jutaan per bulan,"Rumah Terawat 2lantai Siap Huni Di Cijagra Buahbatu,bandung Kota","Buah Batu, Bandung",4,3,1,LT : 111 m²,LB : 135 m²
1770,"Rp 1,3 Miliar",Cicilan: 4 Jutaan per bulan,"Rumah Murah 2 Lantai Dibawah Pasar Dekat Griya Arcamanik, Bandung ","Arcamanik, Bandung",4,2,0,LT : 144 m²,LB : 180 m²
1771,"Rp 4,5 Miliar",Cicilan: 17 Jutaan per bulan,"Dijual Rumah Kos EXCLUSIVE Full Furnished Sayap Dago,Bandung","Dago, Bandung",21,6,0,LT : 170 m²,LB : 510 m²
1772,Rp 5 Miliar,Cicilan: 19 Jutaan per bulan,"Rumah Villa Murah Kawasan Sejuk Resort Dago Pakar,Bandung","Dago, Bandung",4,3,2,LT : 512 m²,LB : 405 m²
1773,"Rp 4,5 Miliar",Cicilan: 17 Jutaan per bulan,"Rumah Bagus Sejuk Kawasan Elite Resort Dago Pakar,Bandung Utara","Dago, Bandung",3,4,0,LT : 160 m²,LB : 250 m²
1774,Rp 985 Juta,Cicilan: 3 Jutaan per bulan,"Rumah 2 Lantai Ternyaman Cluster Wangsa Ujungberung, Bandung ","Ujungberung, Bandung",2,2,1,LT : 60 m²,LB : 85 m²
1775,Rp 925 Juta,Cicilan: 3 Jutaan per bulan,Rumah 2 Lantai Furnihed Cluster Wangsa Pilar Garden Ujungberung ,"Ujungberung, Bandung",2,2,1,LT : 60 m²,LB : 70 m²
1776,Rp 735 Juta,Cicilan: 2 Jutaan per bulan,"Rumah 2 Lantai Furnished Cluster Terbaik Pasirjati, Bandung ","Ujungberung, Bandung",2,2,1,LT : 60 m²,LB : 50 m²
1777,Rp 600 Juta,Cicilan: 2 Jutaan per bulan,"Murah Terbaik Rumah 2lantai Dekat Kampus Upi Area Cibiru,bandung","Cibiru, Bandung",5,2,2,LT : 98 m²,LB : 180 m²
